date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2018-09-18,124054.2500,8960.0000,7636.0000,31067.7500,40550.0000,9420.7500,8911.0000,5966.5000,0
2018-09-19,122243.2500,8426.5000,7036.7500,31428.7500,42228.5000,8648.5000,7381.5000,5555.5000,0
2018-09-20,128971.5000,9178.5000,6285.2500,33739.2500,43742.7500,11729.2500,7283.2500,5220.5000,0
2018-09-21,134976.2500,9479.7500,8307.2500,34569.5000,45630.5000,12852.2500,7370.0000,4840.0000,0
2018-09-22,137289.5000,8885.0000,8196.0000,36595.2500,46210.5000,12596.2500,6417.2500,6509.2500,0
2018-09-23,137289.5000,8885.0000,8196.0000,36595.2500,46210.5000,12596.2500,6417.2500,6509.2500,1
2018-09-24,137289.5000,8885.0000,8196.0000,36595.2500,46210.5000,12596.2500,6417.2500,6509.2500,1
2018-09-25,137289.5000,8885.0000,8196.0000,36595.2500,46210.5000,12596.2500,6417.2500,6509.2500,1
2018-09-26,138521.5000,9193.5000,8744.5000,32963.0000,51292.0000,15150.7500,3951.0000,5570.7500,0
2018-09-27,152111.0000,9300.5000,8764.7500,36659.7500,61536.2500,14337.5000,4231.7500,5952.7500,0
2018-09-28,175435.5000,10539.5000,9483.5000,43821.5000,74392.2500,14223.0000,5165.5000,6612.7500,0
2018-09-29,188719.5000,8796.7500,9402.5000,45647.7500,84183.2500,16641.5000,6478.2500,6468.7500,0
2018-09-30,223990.5000,8319.0000,13450.7500,51300.5000,109360.5000,14052.5000,6999.2500,9284.7500,0
